@relation data
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute class {'1','2','3','4','5'}
@data
0.000382,-0.00045,5.7e-05,-0.002897,-0.005906,-0.000517,0.000387,-0.000388,5.1e-05,-0.002949,-0.00595,-0.00052,-7e-06,5.6e-05,-3e-06,-0.000414,-0.000487,2.7e-05,-7e-06,5.8e-05,-4e-06,-0.000416,-0.000489,2.7e-05,0.000593,0.006599,0.000551,0.006661,5.7e-05,0.00064,5.9e-05,0.000643,'5'
0.00048,0.000164,-2e-06,-0.001213,-0.001936,0.000299,0.000482,0.000199,-5e-06,-0.001242,-0.001961,0.000298,3e-05,0.000192,-1.8e-05,0.000526,0.001241,0.000255,3e-05,0.000184,-1.7e-05,0.000533,0.001247,0.000256,0.000507,0.002304,0.000522,0.002341,0.000195,0.001372,0.000187,0.00138,'5'
-0.001589,0.000456,2.5e-05,-0.002229,-0.001212,0.000522,-0.001585,0.000505,2.1e-05,-0.00227,-0.001247,0.00052,-0.000646,9.1e-05,8e-06,-0.000318,0.000226,6.9e-05,-0.000646,9.6e-05,8e-06,-0.000321,0.000223,6.9e-05,0.001653,0.00259,0.001664,0.002641,0.000653,0.000396,0.000653,0.000397,'5'
0.001322,-0.000211,-0.000311,-0.002573,-0.000631,0.000509,0.001323,-0.000199,-0.000312,-0.002582,-0.00064,0.000509,0.000787,-0.00018,-9.1e-05,-9.3e-05,0.000157,-3e-06,0.000786,-0.00019,-9e-05,-8.5e-05,0.000164,-3e-06,0.001374,0.002698,0.001373,0.002709,0.000812,0.000182,0.000814,0.000185,'5'
0.001058,-0.000324,-0.000274,-0.00306,-0.00026,0.000582,0.001058,-0.000324,-0.000275,-0.00306,-0.00026,0.000582,-8e-05,-3.4e-05,1.1e-05,-0.000148,0.000112,2.2e-05,-8e-05,-3.8e-05,1.1e-05,-0.000145,0.000115,2.2e-05,0.00114,0.003126,0.00114,0.003126,8.8e-05,0.000187,8.9e-05,0.000186,'5'
0.003123,-0.000492,-0.000377,-0.003471,-0.000653,0.000546,0.003121,-0.000518,-0.000374,-0.003449,-0.000635,0.000547,0.000712,-5.8e-05,-3.5e-05,-0.000142,-0.000136,-1.2e-05,0.000711,-6.7e-05,-3.4e-05,-0.000134,-0.000129,-1.2e-05,0.003184,0.003574,0.003186,0.00355,0.000715,0.000197,0.000715,0.000187,'5'
-7e-06,0.000355,-0.000101,-0.004351,0.000564,0.000697,-7e-06,0.000349,-1e-04,-0.004346,0.000568,0.000697,-0.000824,0.000223,7.3e-05,-0.000232,0.00032,4e-05,-0.000823,0.000228,7.2e-05,-0.000236,0.000317,4e-05,0.000369,0.004443,0.000363,0.004438,0.000856,0.000397,0.000857,0.000397,'5'
0.000121,0.000399,-0.000157,-0.003545,-6.9e-05,0.000399,0.000119,0.000374,-0.000155,-0.003524,-5.1e-05,4e-04,4e-05,1.4e-05,-1.8e-05,0.000252,-0.000198,-9.3e-05,3.9e-05,8e-06,-1.7e-05,0.000257,-0.000194,-9.3e-05,0.000446,0.003568,0.000422,0.003547,4.6e-05,0.000334,4.4e-05,0.000335,'5'
-2.8e-05,0.000518,-0.000115,-0.002672,0.00038,0.000128,-3.1e-05,0.000474,-0.00011,-0.002635,0.000411,0.00013,-4.2e-05,3.4e-05,1.2e-05,0.000249,0.000128,-7.7e-05,-4.3e-05,2.8e-05,1.3e-05,0.000254,0.000132,-7.7e-05,0.000531,0.002702,0.000488,0.00267,5.6e-05,0.000291,5.3e-05,0.000297,'5'
0.000186,-0.000175,-1e-05,-0.000883,-0.000324,-0.000111,0.000185,-0.000193,-8e-06,-0.000868,-0.000312,-0.00011,6.5e-05,-0.00021,3.2e-05,0.000542,-0.000213,-7.2e-05,6.5e-05,-0.000202,3.1e-05,0.000535,-0.000219,-7.3e-05,0.000256,0.000947,0.000267,0.000929,0.000222,0.000587,0.000215,0.000583,'5'
0.000314,-0.000776,7.7e-05,-8.1e-05,0.000216,-3e-05,0.000315,-0.000764,7.6e-05,-9.2e-05,0.000207,-3e-05,4.3e-05,-2e-04,2.9e-05,0.000267,0.00018,2.7e-05,4.3e-05,-0.00019,2.8e-05,0.000259,0.000173,2.7e-05,0.000841,0.000233,0.00083,0.000229,0.000207,0.000323,0.000197,0.000312,'5'
-0.000507,-0.000705,0.000129,0.000895,0.000113,5e-05,-0.000505,-0.000682,0.000127,0.000876,9.7e-05,4.9e-05,-0.000195,1.7e-05,1.2e-05,0.000233,-2.5e-05,1.9e-05,-0.000195,1.9e-05,1.2e-05,0.00023,-2.6e-05,1.9e-05,0.000878,0.000904,0.000858,0.000883,0.000196,0.000235,0.000196,0.000233,'5'
-0.002922,-0.003135,0.000623,0.000884,-1.2e-05,8e-06,-0.002921,-0.003131,0.000623,0.00088,-1.5e-05,8e-06,-0.000636,-0.00064,0.00013,-3e-06,-3.3e-05,-1.1e-05,-0.000636,-0.000644,0.00013,1e-06,-2.9e-05,-1.1e-05,0.004331,0.000884,0.004327,0.00088,0.000911,3.5e-05,0.000915,3.1e-05,'5'
-0.003044,-0.002658,0.000576,0.000827,-0.000349,-2.3e-05,-0.003045,-0.002666,0.000577,0.000833,-0.000343,-2.3e-05,-4e-05,0.000154,-1.5e-05,-1.9e-05,-0.000109,-1e-05,-4e-05,0.00015,-1.5e-05,-1.5e-05,-0.000106,-1e-05,0.004082,0.000897,0.004088,0.000901,0.00016,0.000111,0.000156,0.000107,'5'
-0.00258,-0.003107,0.00064,0.00106,-0.000628,-6.7e-05,-0.002581,-0.003114,0.000641,0.001066,-0.000623,-6.7e-05,0.000193,-0.000187,2.7e-05,9.7e-05,-0.000116,-1.8e-05,0.000193,-0.000187,2.7e-05,9.7e-05,-0.000117,-1.8e-05,0.004089,0.001234,0.004095,0.001237,0.00027,0.000153,0.00027,0.000153,'5'
-1e-05,0.00113,-4.1e-05,0.001366,-0.001903,-0.000248,-1.5e-05,0.001074,-3.6e-05,0.001414,-0.001863,-0.000246,0.000756,0.001246,-2e-04,9e-05,-0.000375,-5.3e-05,0.000755,0.001232,-0.000199,0.000102,-0.000365,-5.2e-05,0.001131,0.002356,0.001074,0.002351,0.001471,0.000389,0.001458,0.000382,'5'
0.000309,0.007407,-0.000336,-0.009177,0.00078,0.002444,0.000287,0.007133,-0.00031,-0.001401,-0.000755,0.000806,1e-04,0.001961,-9.2e-05,-0.003295,0.000839,0.000841,9.4e-05,0.001894,-8.5e-05,-0.00088,0.000346,0.000329,0.007421,0.009529,0.007145,0.001784,0.001966,0.003503,0.001898,0.001001,'5'
-0.000275,0.006803,-0.000317,-0.00865,-0.002225,0.00074,-0.000298,0.006504,-0.000288,-0.004353,-0.003555,-0.00011,-0.000177,-0.000183,6e-06,0.00016,-0.000911,-0.000516,-0.000177,-0.000191,7e-06,-0.000895,-0.000848,-0.000278,0.006816,0.008962,0.006517,0.005621,0.000254,0.001059,0.00026,0.001264,'5'
-0.002128,0.006767,-0.000198,-0.008597,-0.001841,0.000738,-0.00215,0.006474,-0.00017,-0.004377,-0.003177,-9.1e-05,-0.000529,-1e-05,3.4e-05,1.5e-05,0.00011,-1e-06,-0.000529,-8e-06,3.4e-05,-7e-06,0.000108,5e-06,0.007097,0.008823,0.006824,0.005409,0.000531,0.000111,0.00053,0.000108,'5'
-0.010363,-0.009913,0.001444,-0.003415,-0.005118,-0.001308,-0.010375,-0.010074,0.00146,-0.002905,-0.005479,-0.001086,-0.002657,-0.005381,0.00053,0.001672,-0.001057,-0.00066,-0.002653,-0.005338,0.000526,0.000475,-0.000743,-0.000321,0.014413,0.006291,0.014535,0.006296,0.006024,0.002085,0.005984,0.000938,'5'
-0.002532,0.001796,-5.9e-05,-0.003991,-0.003107,0.000247,-0.002552,0.001541,-3.4e-05,-0.000763,-0.003296,-0.00016,0.002175,0.003253,-0.000418,-0.00016,0.000559,0.000432,0.002173,0.003226,-0.000415,0.000595,0.000606,0.000257,0.003105,0.005063,0.002981,0.003387,0.003935,0.000724,0.003912,0.000888,'5'
0.001757,0.001741,-0.000463,-0.006176,-0.004214,0.000557,0.001734,0.001448,-0.000435,-0.002627,-0.004296,0.000111,0.001261,-1.6e-05,-0.000119,-0.000643,-0.000326,9.1e-05,0.001261,-2.7e-05,-0.000118,-0.000548,-0.000294,8e-05,0.002516,0.007497,0.0023,0.005037,0.001267,0.000726,0.001266,0.000627,'4'
0.009366,0.012863,-0.001855,-0.002605,-0.015337,-0.001786,0.009348,0.012626,-0.001832,-0.00385,-0.00543,0.000234,0.002455,0.003587,-0.000449,0.001152,-0.003588,-0.000756,0.002456,0.003606,-0.000451,-0.000395,-0.000366,4e-05,0.016019,0.015659,0.015817,0.006661,0.00437,0.003844,0.004386,0.00054,'4'
0.001978,0.001775,-0.000433,-0.003222,-0.016076,-0.00157,0.001965,0.001605,-0.000416,-0.005366,-0.008319,0.000212,-0.002309,-0.003465,0.000444,-0.000193,-0.000231,6.8e-05,-0.002307,-0.003444,0.000443,-0.000474,-0.000903,-7e-06,0.002693,0.01647,0.002572,0.009902,0.004187,0.000308,0.004169,0.00102,'4'
-0.00089,0.002454,-0.000194,-0.001588,-0.009439,-0.000512,-0.000906,0.002246,-0.000174,-0.006935,-0.012931,-0.000247,-0.000775,0.000184,6.4e-05,0.000442,0.001794,0.000286,-0.000776,0.000173,6.5e-05,-0.000424,-0.001246,-0.000124,0.002618,0.009585,0.002428,0.014675,0.000799,0.001869,0.000798,0.001322,'4'
-0.00175,0.003397,-7.4e-05,-0.002467,4.3e-05,0.001509,-0.001773,0.003108,-4.6e-05,-0.00556,-0.012205,-0.000199,-0.000227,0.000248,3.2e-05,-0.000232,0.002495,0.000532,-0.000228,0.000227,3.4e-05,0.000362,0.000191,1.3e-05,0.003822,0.002893,0.003578,0.013413,0.000337,0.002562,0.000324,0.000409,'4'
-0.001452,0.003047,-6.3e-05,-0.003167,-0.002418,0.001502,-0.001471,0.002808,-4e-05,-0.004491,-0.012355,0.000339,7.1e-05,-8.3e-05,3e-06,-0.000167,-0.000586,-2e-06,7.2e-05,-7.1e-05,1e-06,0.000254,-3.6e-05,0.000128,0.003376,0.004258,0.00317,0.01315,0.000109,0.000609,0.000101,0.000287,'4'
-0.001193,0.002174,1.5e-05,-0.003418,-0.008699,0.000356,-0.001205,0.002014,3.1e-05,-0.001738,-0.00944,0.000441,8.7e-05,-0.000291,2.6e-05,-8.4e-05,-0.002094,-0.000382,8.9e-05,-0.000265,2.4e-05,0.000918,0.000972,3.4e-05,0.00248,0.009353,0.002348,0.009609,0.000305,0.00213,0.00028,0.001337,'4'
-0.000322,0.001337,-8.3e-05,-0.003645,-0.012078,1.7e-05,-0.00033,0.001225,-7.2e-05,-0.001921,-0.01303,0.000161,0.000311,-0.000299,-3.5e-05,-8.1e-05,-0.001207,-0.000121,0.000312,-0.000282,-3.7e-05,-6.5e-05,-0.001282,-1e-04,0.001377,0.012616,0.001271,0.013172,0.000433,0.001216,0.000422,0.001288,'4'
-0.000928,0.003003,-0.000183,-0.002402,-0.016033,-0.000181,-0.000947,0.002759,-0.000159,-0.001444,-0.018515,-7e-04,-0.000242,0.000667,-4e-05,0.000497,-0.001582,-7.9e-05,-0.000247,0.000613,-3.5e-05,0.000191,-0.002194,-0.000345,0.003149,0.016213,0.002921,0.018584,0.000711,0.00166,0.000662,0.002229,'4'
-0.001081,0.002781,-0.000159,-0.004606,-0.021212,6.1e-05,-0.0011,0.002542,-0.000136,-0.00235,-0.021432,0.000301,-3.8e-05,-5.6e-05,6e-06,-0.000551,-0.001295,6.1e-05,-3.8e-05,-5.4e-05,6e-06,-0.000226,-0.000729,0.00025,0.002988,0.021707,0.002773,0.021562,6.8e-05,0.001409,6.7e-05,0.000804,'4'
-0.001007,0.002515,-0.000126,-0.006251,-0.028069,0.000695,-0.001023,0.002304,-0.000106,-0.00173,-0.022701,0.001057,2.7e-05,-9.5e-05,1.2e-05,-0.000587,-0.002449,0.000226,2.7e-05,-8.5e-05,1.1e-05,0.000222,-0.000453,0.00027,0.002712,0.028765,0.002523,0.022792,9.9e-05,0.002528,9e-05,0.000572,'4'
-0.000384,0.00065,5e-06,-0.006542,-0.032023,0.000729,-0.000389,0.000585,1.1e-05,-0.00073,-0.023206,0.001772,0.000178,-0.000533,3.7e-05,-8.3e-05,-0.00113,1e-05,0.000181,-0.000491,3.3e-05,0.000286,-0.000144,0.000204,0.000755,0.032692,0.000703,0.023285,0.000563,0.001133,0.000525,0.00038,'4'
-0.000294,0.000523,5.7e-05,-0.004425,-0.0389,0.001503,-0.000297,0.000483,6.1e-05,-0.000372,-0.039707,0.000959,2.9e-05,-4.1e-05,1.7e-05,0.000683,-0.002219,0.00025,3e-05,-3.3e-05,1.6e-05,0.000115,-0.005323,-0.000262,0.000603,0.03918,0.00057,0.03972,5.3e-05,0.002335,4.7e-05,0.005331,'4'
-0.000579,0.001321,0.000103,0.000451,-0.038441,0.001306,-0.000587,0.001224,0.000113,0.002779,-0.033757,0.001302,-7.9e-05,0.000222,1.3e-05,0.001354,0.000128,-5.5e-05,-8e-05,0.000206,1.4e-05,0.000875,0.001653,9.5e-05,0.001447,0.038466,0.001362,0.033897,0.000236,0.001361,0.000222,0.001873,'4'
-0.00579,-0.004726,0.001436,0.004499,-0.042267,0.001353,-0.005797,-0.004822,0.001445,0.005563,-0.050904,-0.003715,-0.001737,-0.002016,0.000444,0.001349,-0.001275,1.6e-05,-0.001737,-0.002015,0.000444,0.000928,-0.005716,-0.001672,0.007611,0.042528,0.007677,0.051341,0.002698,0.001857,0.002697,0.006027,'4'
-0.008289,0.000904,0.001231,0.006799,-0.041265,0.000885,-0.002769,0.002458,0.00058,0.009963,-0.025102,-0.001899,-0.000735,0.001656,-6e-05,0.000677,0.000295,-0.000137,0.000891,0.002141,-0.000254,0.001294,0.007589,0.000534,0.008428,0.041831,0.003748,0.027073,0.001813,0.000751,0.002333,0.007717,'4'
-0.010504,0.000458,0.001138,0.009092,-0.042028,0.000648,-0.002433,0.001249,0.000572,0.00903,-0.034434,-0.000905,-0.000715,-0.000144,-3e-05,0.00074,-0.000246,-7.7e-05,0.000108,-0.00039,-3e-06,-0.000301,-0.003011,0.000321,0.010576,0.043005,0.002794,0.03561,0.00073,0.000783,0.000405,0.003043,'4'
-0.00511,0.006422,-0.000191,0.010964,-0.03487,-0.000116,0.002601,0.007222,-0.000723,0.010226,-0.015391,0.001761,0.001587,0.001754,-0.000391,0.00055,0.002105,-0.000225,0.001481,0.001757,-0.000381,0.000352,0.005601,0.000784,0.008209,0.036553,0.00771,0.018562,0.002397,0.002188,0.002329,0.005667,'4'
0.001316,0.004569,4.1e-05,0.012908,-0.032894,-0.001225,-0.000491,-0.00018,0.000159,0.008357,-0.026151,-0.000172,0.001947,-0.000562,7e-05,0.000589,0.000599,-0.000336,-0.000937,-0.002243,0.000267,-0.000566,-0.00326,-0.000586,0.004755,0.035357,0.000547,0.027454,0.002028,0.000905,0.002446,0.003361,'4'
0.003006,0.00372,0.000234,0.012954,-0.025672,-0.002074,-0.00079,0.000195,0.000238,0.005591,-0.015918,-0.004281,0.000445,-0.000223,5.1e-05,1.2e-05,0.001901,-0.000223,-7.9e-05,9.9e-05,2.1e-05,-0.000728,0.002693,-0.001081,0.004789,0.02883,0.000848,0.017406,5e-04,0.001914,0.000128,0.002992,'4'
-0.003543,0.001038,0.000567,0.010797,-0.02073,-0.002429,-0.00208,4e-06,0.000637,0.004984,-0.015244,-0.001781,-0.001455,-0.000596,7.4e-05,-0.000479,0.001098,-7.9e-05,-0.000287,-4.3e-05,8.9e-05,-0.000135,0.00015,0.000556,0.003735,0.0235,0.002175,0.016136,0.001574,0.001201,0.000303,0.000591,'4'
-0.006744,-0.001926,0.000447,0.011272,-0.016995,-0.002434,-0.001873,3e-05,0.000583,0.006212,-0.011039,-0.001577,-8e-04,-0.000741,-3e-05,0.000119,0.000934,-1e-06,5.2e-05,7e-06,-1.3e-05,0.000307,0.001051,5.1e-05,0.007028,0.020538,0.001962,0.012765,0.001091,0.000941,5.4e-05,0.001096,'4'
-0.008397,-0.002393,0.000541,0.007912,-0.009995,-0.003545,-0.00233,-9.1e-05,0.000702,0.008497,-0.012188,-0.00098,-0.001101,-0.000311,6.2e-05,-0.00224,0.004667,-0.000741,-0.000305,-8.1e-05,7.9e-05,0.001524,-0.000766,0.000398,0.008748,0.013231,0.002435,0.01489,0.001146,0.00523,0.000325,0.001751,'4'
-0.002412,0.004646,-0.000164,0.00968,-0.004705,-0.004611,-0.000155,0.002454,1.5e-05,0.004884,-0.003951,-0.002868,0.00187,0.0022,-0.00022,0.000552,0.001653,-0.000333,0.00068,0.000795,-0.000215,-0.001129,0.002574,-0.00059,0.005238,0.011709,0.002459,0.006906,0.002896,0.001774,0.001068,0.002872,'4'
-0.002144,0.005375,-0.000308,0.002772,0.001781,-0.004306,-3.6e-05,0.003094,-0.000126,0.001071,-0.002111,-0.003168,8.7e-05,0.000235,-4.6e-05,-0.002228,0.002092,9.8e-05,3.9e-05,0.000206,-4.5e-05,-0.00123,0.000593,-9.7e-05,0.005795,0.005422,0.003096,0.003955,0.000255,0.003058,0.000215,0.001369,'4'
-0.00138,0.003733,-0.000418,0.002679,-0.000109,-0.002354,0.00039,0.002154,-0.000191,0.000612,0.000576,-0.00185,0.000212,-0.000456,-3e-05,-2.6e-05,-0.000525,0.000542,0.000118,-0.000261,-1.8e-05,-0.000127,0.000746,0.000366,0.004002,0.003568,0.002198,0.002032,0.000504,0.000755,0.000287,0.000841,'1'
-0.002761,0.00031,-0.000561,-0.001143,5.7e-05,-0.001356,-0.00089,-0.000747,9.1e-05,0.000623,0.001131,-0.001455,-0.000461,-0.001141,-4.8e-05,-0.001274,5.5e-05,0.000332,-0.000427,-0.000967,9.4e-05,3e-06,0.000185,0.000132,0.002835,0.001775,0.001166,0.001945,0.001231,0.001318,0.001061,0.000227,'1'
-0.001633,-0.003313,-0.000197,-0.00525,0.00334,-0.002292,-0.001122,-0.002701,0.000199,-0.006961,0.001617,-0.002363,0.000305,-0.000979,9.8e-05,-0.00111,0.000887,-0.000253,-6.3e-05,-0.000528,2.9e-05,-0.002049,0.000131,-0.000246,0.003699,0.006631,0.002932,0.007526,0.00103,0.001443,0.000533,0.002068,'1'
-0.005097,-0.009906,0.000335,-0.004732,0.002026,-0.001983,-0.006092,-0.008465,0.000358,-0.007165,0.000735,-0.001774,-0.001155,-0.002198,0.000177,0.000173,-0.000438,0.000103,-0.001657,-0.001922,5.3e-05,-6.8e-05,-0.000294,0.000196,0.011145,0.005516,0.010436,0.007418,0.002489,0.000482,0.002538,0.00036,'1'
-0.003811,-0.012492,0.000829,-0.018583,0.000507,-0.002226,-0.006584,-0.010066,0.000228,-0.00694,-2.7e-05,-0.001499,0.000367,-0.000739,0.000141,-0.003958,-0.000434,-6.9e-05,-0.000141,-0.000457,-3.7e-05,6.4e-05,-0.000218,7.9e-05,0.013087,0.018723,0.01203,0.0071,0.000837,0.003982,0.00048,0.00024,'1'
-0.003941,-0.010311,0.000414,-0.013958,-0.001313,-0.000866,-0.00677,-0.009194,9.4e-05,0.000124,-2.9e-05,-0.000155,-3.9e-05,0.000661,-0.000126,0.001402,-0.000552,0.000412,-5.7e-05,0.000264,-4.1e-05,0.002141,-1e-06,0.000407,0.011046,0.014046,0.011418,0.000201,0.000674,0.001562,0.000273,0.002179,'1'
0.009563,0.001829,-0.00152,-0.012832,-0.002412,-0.000692,0.005378,0.000808,-0.001322,0.000104,-0.001127,-4e-05,0.003858,0.003469,-0.000553,0.000322,-0.000314,5e-05,0.003471,0.002858,-0.000405,-6e-06,-0.000314,3.3e-05,0.009855,0.013075,0.005596,0.001133,0.005218,0.000452,0.004514,0.000316,'1'
0.014217,0.008615,-0.002326,0.001074,-0.001718,8e-05,0.009795,0.00536,-0.001787,0.000168,-0.001522,4e-05,0.001454,0.002121,-0.000252,0.004346,0.000217,0.000241,0.00138,0.001423,-0.000145,2e-05,-0.000123,2.5e-05,0.016785,0.002028,0.011307,0.001532,0.002584,0.004358,0.001988,0.000127,'1'
0.011121,0.006087,-0.001686,0.001248,-0.002474,0.000143,0.008296,0.004936,-0.001476,0.000451,-0.0023,0.000115,-0.00086,-0.000702,0.000178,4.8e-05,-0.00021,1.8e-05,-0.000416,-0.000118,8.6e-05,7.9e-05,-0.000216,2.1e-05,0.012789,0.002775,0.009766,0.002347,0.001124,0.000216,0.000441,0.000231,'1'
0.002379,0.002992,-0.000404,0.000822,-0.001591,7.5e-05,0.002176,0.001756,-0.000295,0.000411,-0.001493,6.4e-05,-0.002081,-0.000737,0.000305,-0.000101,0.00021,-1.6e-05,-0.001457,-0.000757,0.000281,-1e-05,0.000192,-1.2e-05,0.003844,0.001793,0.002812,0.001549,0.002229,0.000234,0.001666,0.000193,'1'
-0.000175,9.3e-05,9.3e-05,0.000892,-0.001329,7.4e-05,-0.000134,0.000443,7.3e-05,0.000548,-0.001272,6.8e-05,-0.000798,-0.000906,0.000155,2.2e-05,8.2e-05,-1e-06,-0.000722,-0.00041,0.000115,4.3e-05,6.9e-05,1e-06,0.000219,0.001603,0.000468,0.001387,0.001217,8.5e-05,0.000838,8.1e-05,'1'
0.001549,0.002849,-0.000257,0.003306,2.5e-05,0.000126,0.001264,0.001188,-0.000107,0.002225,1e-04,8.3e-05,0.000401,0.000641,-8.1e-05,0.000561,0.000315,1.2e-05,0.000325,0.000173,-4.2e-05,0.00039,0.000319,4e-06,0.003253,0.003309,0.001738,0.002229,0.00076,0.000644,0.000371,0.000504,'1'
0.00022,0.001039,-6.2e-05,0.003618,0.000234,0.000132,0.000106,0.000363,3e-06,0.002515,0.000292,8.7e-05,-0.000511,-0.000696,7.5e-05,0.00012,8e-05,2e-06,-0.000445,-0.000317,4.2e-05,0.000111,7.4e-05,2e-06,0.001064,0.003628,0.000378,0.002534,0.000867,0.000144,0.000548,0.000134,'1'
0.000166,0.000654,-3.4e-05,0.002722,0.00024,0.000123,7.4e-05,1.8e-05,2.8e-05,0.001753,0.000315,7.6e-05,-2.3e-05,-0.000167,1.2e-05,-0.00039,3e-06,-4e-06,-1.4e-05,-0.00015,1.1e-05,-0.000331,1e-05,-5e-06,0.000676,0.002736,8.1e-05,0.001783,0.000169,0.00039,0.000151,0.000331,'1'
0.000131,0.001423,-8.6e-05,-0.000345,0.000163,-6.4e-05,-3.6e-05,0.000477,7e-06,-0.000224,0.000148,-6.1e-05,-1e-05,0.000213,-1.5e-05,-0.000852,-2.1e-05,-5.2e-05,-3.1e-05,0.000128,-6e-06,-0.000549,-4.6e-05,-3.8e-05,0.001432,0.000387,0.000479,0.000275,0.000214,0.000854,0.000131,0.000553,'1'
0.001124,0.004863,-0.00043,-0.000162,0.00013,-1.5e-05,0.000422,0.000418,-1e-05,-8.6e-05,0.00011,-1.1e-05,0.000343,0.001186,-0.000118,6.3e-05,-1.1e-05,1.7e-05,0.000158,-2.1e-05,-6e-06,4.8e-05,-1.3e-05,1.7e-05,0.00501,0.000208,0.000594,0.00014,0.00124,6.6e-05,0.000159,5.2e-05,'1'
0.000666,0.003107,-0.000307,0.000764,0.000306,1.5e-05,0.000295,0.000674,-8.2e-05,0.000716,0.000279,1.7e-05,-0.000131,-0.000502,3.5e-05,0.000265,5e-05,8e-06,-3.6e-05,7.3e-05,-2.1e-05,0.000229,4.8e-05,8e-06,0.003192,0.000823,0.00074,0.000769,0.00052,0.00027,8.4e-05,0.000234,'1'
0.000405,0.001547,-0.000244,0.000218,-0.000263,6.1e-05,0.000252,0.000411,-0.00015,0.000211,-0.000261,6.1e-05,-7.9e-05,-0.000472,1.9e-05,-0.000166,-0.000172,1.4e-05,-1.3e-05,-8e-05,-2.1e-05,-0.000153,-0.000163,1.3e-05,0.001618,0.000347,0.000505,0.000341,0.000479,0.000239,8.3e-05,0.000224,'1'
-0.000287,-0.000635,-5.3e-05,0.000102,0.000152,-1.7e-05,-6.1e-05,0.000641,-0.000189,9.7e-05,0.000139,-1.5e-05,-0.000203,-0.000642,5.6e-05,-3.4e-05,0.000122,-2.3e-05,-9.2e-05,6.8e-05,-1.1e-05,-3.4e-05,0.000117,-2.2e-05,0.000699,0.000184,0.000671,0.00017,0.000676,0.000129,0.000115,0.000124,'1'
-0.000166,-0.000682,-3.3e-05,1.4e-05,0.000134,-4.6e-05,2.7e-05,0.000327,-0.000138,1.2e-05,0.000128,-4.5e-05,4e-05,-1.5e-05,7e-06,-2.9e-05,-6e-06,-1e-05,2.9e-05,-0.000104,1.7e-05,-2.8e-05,-4e-06,-1e-05,0.000702,0.000142,0.000356,0.000136,4.4e-05,3.1e-05,0.00011,3e-05,'1'
0.000119,-0.000224,-2.5e-05,-0.001342,-0.000601,-2e-04,0.000217,6.6e-05,-5.6e-05,-0.001345,-0.000599,-0.000201,7.7e-05,0.000124,2e-06,-0.000366,-0.000199,-4.2e-05,5.1e-05,-7.1e-05,2.2e-05,-0.000367,-0.000196,-4.2e-05,0.000255,0.001484,0.000234,0.001486,0.000146,0.000419,9e-05,0.000418,'1'
1.4e-05,-0.001837,0.000114,-0.000195,-0.001148,-6.5e-05,0.000311,-0.000452,-1.9e-05,-0.000193,-0.001093,-7e-05,-3.5e-05,-0.000538,4.6e-05,0.000382,-0.000182,4.5e-05,3.1e-05,-0.000173,1.2e-05,0.000384,-0.000165,4.4e-05,0.001841,0.001166,0.000549,0.001112,0.000541,0.000426,0.000176,0.00042,'1'
-1.2e-05,-0.000808,6.1e-05,-0.000116,-0.000442,-1e-05,0.000139,-7.4e-05,-9e-06,-0.000113,-0.000401,-1.3e-05,-2e-06,6.6e-05,-3e-06,5e-06,4.6e-05,4e-06,-1.1e-05,2.4e-05,1e-06,5e-06,4.5e-05,4e-06,0.000811,0.000457,0.000157,0.000417,6.6e-05,4.6e-05,2.7e-05,4.5e-05,'1'
-3e-06,-0.000804,5.9e-05,0.002467,0.002789,-4.5e-05,0.00015,-9.6e-05,-1.1e-05,6.2e-05,0.000177,5e-06,4.1e-05,2.4e-05,-1.1e-05,0.012912,0.016154,-0.000176,6e-05,-0.000113,-9e-06,0.000875,0.002893,8.7e-05,0.000806,0.003724,0.000179,0.000188,4.9e-05,0.020681,0.000128,0.003024,'1'
0.000245,0.000151,-6e-06,0.002829,-0.001423,0.000246,0.000273,-0.000106,6e-06,-0.000868,0.000116,-8.4e-05,0.000146,0.000561,-3.8e-05,0.000213,-0.002478,0.000171,7.2e-05,-6e-06,1e-05,-0.000547,-3.6e-05,-5.2e-05,0.000288,0.003177,0.000294,0.00088,0.000581,0.002493,7.3e-05,0.000551,'1'
-0.000373,0.001588,6.4e-05,0.012618,-0.004526,9e-04,-0.00061,-0.000206,0.000219,-0.000989,0.000671,-0.000213,-0.000206,0.000479,2.3e-05,0.003263,-0.001034,0.000218,-0.000294,-3.3e-05,7.1e-05,-4e-05,0.000185,-4.3e-05,0.001633,0.013435,0.00068,0.001214,0.000522,0.00343,0.000305,0.000194,'1'
