@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute class {'1','2','3','4'}
@data
-1.028318,0.749027,0.159565,-0.560987,-0.079619,-0.054551,-0.917577,-1.098712,'1'
-0.937076,-0.381866,1.62069,1.586287,-0.079619,-0.054551,-2.543338,-0.108594,'1'
2.256374,-1.041553,1.49893,0.870529,-0.079619,-0.054551,-1.820778,-1.278734,'1'
-0.298386,-1.135794,1.62069,1.371559,-0.079619,-0.054551,0.527543,-1.548766,'1'
0.978994,-0.287625,0.524846,0.083195,-0.079619,-0.054551,-0.375657,-1.548766,'1'
1.435201,1.502956,-0.692759,0.011619,-0.079619,-0.054551,-1.278857,-0.558648,'1'
-0.389628,-1.418518,1.985972,-0.990442,-0.079619,-0.054551,-0.917577,-0.468637,'1'
-0.389628,-1.418518,1.985972,-0.990442,-0.079619,-0.054551,-1.278857,-0.468637,'1'
0.978994,-0.381866,-0.083956,0.011619,-0.079619,-0.054551,0.346903,-0.558648,'1'
-0.845835,-0.476107,0.281325,-0.274684,-0.079619,-0.054551,-0.375657,-1.548766,'1'
-0.663352,-0.287625,1.255409,0.226347,-0.079619,-0.054551,-1.098217,-0.558648,'1'
-1.210801,-1.324277,1.742451,1.01368,-0.079619,-0.054551,-3.265898,-1.098712,'1'
-0.389628,-2.45517,3.447097,3.805137,-0.079619,-0.054551,-5.072298,-2.538884,'1'
-1.119559,-2.549411,6.004067,3.876713,-0.079619,-0.054551,-6.698059,-2.448873,'1'
0.796511,-1.230036,-0.449238,1.085256,-0.079619,-0.054551,-0.014377,-0.558648,'1'
0.796511,-1.230036,-0.449238,0.655801,-0.079619,-0.054551,0.346903,-0.558648,'1'
0.614028,-0.381866,0.524846,1.586287,-0.079619,-0.054551,-0.556297,-0.558648,'1'
-1.119559,-0.853071,0.646607,-0.417836,-0.079619,-0.054551,-0.195017,1.151556,'1'
0.06658,-0.193384,0.890128,-0.704139,-0.079619,-0.054551,-0.917577,-0.558648,'1'
0.06658,0.654786,-0.327477,-1.133594,-0.079619,-0.054551,0.888823,-0.558648,'1'
1.708926,1.125992,0.159565,-0.489412,-0.079619,-0.054551,3.417784,-0.558648,'1'
1.98265,0.560545,0.524846,-0.203108,-0.079619,-0.054551,4.140344,-0.558648,'1'
2.347616,1.125992,-0.449238,-0.417836,-0.079619,-0.054551,3.959704,-0.558648,'1'
2.803823,3.199296,0.646607,-0.34626,-0.079619,-0.054551,3.417784,-0.558648,'1'
-0.480869,0.08934,-0.205717,0.727377,-0.079619,-0.054551,1.250103,-0.198605,'3'
-0.298386,1.314474,0.281325,0.083195,-0.079619,-0.054551,-0.195017,-0.558648,'4'
0.796511,1.220233,0.159565,-0.489412,-0.079619,-0.054551,0.346903,0.341459,'4'
-0.024662,0.749027,-0.570998,1.729439,-0.079619,-0.054551,0.166263,-0.558648,'3'
-0.115903,-1.418518,-0.692759,-0.274684,-0.079619,-0.054551,-1.640138,0.791513,'1'
0.431545,-0.476107,1.255409,-0.274684,-0.079619,-0.054551,-0.917577,-0.558648,'1'
-1.393283,-0.381866,0.403086,-0.34626,-0.079619,-0.054551,-1.820778,-0.82868,'1'
0.06658,-0.664589,0.159565,0.51265,-0.079619,-0.054551,0.166263,-0.198605,'1'
-0.115903,-0.853071,0.403086,-0.274684,-0.079619,-0.054551,-0.375657,-0.288616,'1'
-0.480869,0.183581,1.62069,-0.918866,-0.079619,-0.054551,-0.195017,-0.558648,'1'
-0.115903,0.560545,1.011888,1.085256,-0.079619,-0.054551,0.527543,-0.648659,'1'
-0.754593,1.597197,0.768367,-0.489412,-0.079619,-0.054551,-1.098217,-0.288616,'1'
-0.754593,1.597197,0.768367,-0.489412,-0.079619,-0.054551,-1.278857,-0.288616,'1'
-0.845835,0.183581,0.159565,1.299984,-0.079619,-0.054551,0.708183,-1.548766,'1'
0.340304,0.372063,0.890128,-0.632563,-0.079619,-0.054551,-0.556297,-0.018584,'1'
0.887753,-0.004901,0.403086,-0.274684,-0.079619,-0.054551,-0.014377,-1.548766,'1'
0.249063,0.183581,1.377169,-0.203108,-0.079619,-0.054551,-2.723978,-1.548766,'1'
-0.57211,0.08934,1.742451,0.154771,-0.079619,-0.054551,1.611383,2.591727,'1'
0.522787,0.843268,1.133648,0.727377,-0.079619,-0.054551,-0.014377,-0.558648,'1'
-0.937076,-1.701241,1.377169,1.228408,-0.079619,-0.054551,-1.098217,0.971534,'1'
1.161477,0.843268,0.159565,-0.847291,-0.079619,-0.054551,-0.736937,1.781631,'4'
-0.480869,-0.947312,0.159565,0.226347,-0.079619,-0.054551,-1.459498,-0.558648,'4'
-0.57211,-0.193384,0.890128,-1.276745,-0.079619,-0.054551,0.166263,-0.018584,'4'
0.157821,-0.75883,0.890128,-0.203108,-0.079619,-0.054551,-0.556297,-0.108594,'1'
-0.937076,-1.041553,0.037804,0.870529,-0.079619,-0.054551,-1.098217,-0.558648,'1'
0.887753,0.183581,-1.301561,-1.276745,-0.079619,-0.054551,-0.556297,-0.558648,'2'
0.340304,-0.75883,-0.083956,0.154771,-0.079619,-0.054551,-0.375657,-0.108594,'1'
-1.210801,-2.172446,0.524846,0.154771,-0.079619,-0.054551,0.166263,1.871641,'1'
1.070236,0.560545,0.281325,-0.847291,-0.079619,-0.054551,-0.375657,-0.558648,'1'
0.249063,-0.004901,-0.327477,-0.203108,-0.079619,-0.054551,0.527543,3.581845,'1'
-0.754593,4.895635,-1.545082,1.085256,-0.079619,-0.054551,-0.014377,-0.108594,'3'
0.796511,-0.570348,0.159565,-0.847291,-0.079619,-0.054551,0.166263,-0.558648,'1'
-0.754593,-0.193384,-2.153884,-0.560987,-0.079619,-0.054551,0.527543,-0.558648,'2'
0.431545,0.560545,-0.449238,1.657863,-0.079619,-0.054551,0.708183,-0.558648,'3'
-0.115903,0.08934,0.524846,-0.560987,-0.079619,-0.054551,1.069463,-0.558648,'4'
0.796511,1.597197,-0.205717,2.158893,-0.079619,-0.054551,-0.195017,-0.558648,'3'
0.522787,0.277822,0.524846,2.230469,-0.079619,-0.054551,-0.736937,-0.558648,'3'
0.614028,1.502956,-1.301561,2.158893,-0.079619,-0.054551,0.166263,-0.558648,'3'
-0.024662,0.937509,-0.449238,1.87259,-0.079619,-0.054551,0.708183,-0.558648,'3'
-0.115903,-0.570348,0.037804,-0.704139,-0.079619,-0.054551,1.069463,-0.558648,'1'
1.161477,0.277822,-0.205717,-0.560987,-0.079619,-0.054551,0.527543,0.881523,'1'
0.157821,-0.947312,0.646607,-1.20517,-0.079619,-0.054551,-0.736937,-0.558648,'1'
-0.845835,-0.75883,0.281325,-0.990442,-0.079619,-0.054551,0.888823,-0.558648,'1'
0.70527,0.654786,0.159565,-0.918866,-0.079619,-0.054551,0.527543,-0.288616,'1'
-0.115903,-0.381866,0.890128,-0.632563,-0.079619,-0.054551,0.888823,-0.558648,'1'
-1.210801,-0.193384,0.159565,-0.489412,-0.079619,-0.054551,0.527543,-0.198605,'1'
0.978994,0.749027,-0.570998,-0.847291,-0.079619,-0.054551,0.166263,-0.558648,'1'
-0.298386,2.162644,-0.083956,-0.34626,-0.079619,-0.054551,0.708183,-0.108594,'1'
-0.57211,0.08934,-0.449238,-1.20517,-0.079619,-0.054551,-0.195017,-0.558648,'1'
-0.298386,0.277822,0.281325,0.297922,-0.079619,-0.054551,0.527543,-0.558648,'1'
0.614028,0.277822,0.646607,-0.775715,-0.079619,-0.054551,0.708183,0.251448,'1'
0.340304,0.277822,-2.275645,0.083195,-0.079619,-0.054551,0.708183,-0.558648,'2'
-0.115903,-0.947312,0.037804,-0.417836,-0.079619,-0.054551,0.166263,-0.558648,'1'
0.70527,2.256885,-1.910363,0.011619,-0.079619,-0.054551,-0.195017,-0.558648,'2'
0.614028,-0.381866,-1.910363,-0.489412,-0.079619,-0.054551,0.166263,-0.108594,'2'
1.617684,1.691438,-1.666842,-0.990442,-0.079619,-0.054551,0.346903,-0.108594,'2'
-0.57211,-0.75883,0.646607,-0.632563,-0.079619,-0.054551,1.069463,-0.558648,'1'
1.070236,0.654786,0.768367,-0.560987,-0.079619,-0.054551,0.166263,-0.558648,'1'
0.06658,0.277822,-0.083956,-0.131533,-0.079619,-0.054551,0.708183,0.881523,'1'
-0.754593,-1.701241,1.49893,-0.417836,-0.079619,-0.054551,-1.278857,1.69162,'1'
-0.024662,0.372063,0.403086,-0.059957,-0.079619,-0.054551,0.708183,0.071427,'3'
0.431545,0.654786,-1.423321,-1.20517,12.549932,-0.054551,0.888823,-0.288616,'2'
-0.480869,-1.889723,-2.153884,-0.203108,-0.079619,-0.054551,-2.001418,-0.198605,'2'
-0.024662,-1.041553,-0.570998,0.154771,-0.079619,-0.054551,0.346903,6.372178,'4'
0.06658,0.183581,-0.449238,0.226347,-0.079619,-0.054551,-0.736937,-0.108594,'4'
-1.575766,-1.418518,0.524846,-0.990442,-0.079619,-0.054551,0.527543,0.881523,'1'
0.157821,0.08934,0.159565,-0.560987,-0.079619,-0.054551,0.166263,-0.288616,'4'
0.614028,1.031751,0.768367,0.584226,-0.079619,-0.054551,-0.195017,-0.558648,'4'
0.796511,1.031751,-0.692759,-0.775715,-0.079619,-0.054551,0.708183,-0.558648,'3'
-0.024662,0.749027,0.281325,1.299984,-0.079619,-0.054551,0.527543,-0.558648,'3'
0.522787,0.08934,-0.449238,-0.34626,-0.079619,-0.054551,0.527543,-0.558648,'1'
-0.480869,-0.476107,1.985972,3.160955,-0.079619,-0.054551,-1.459498,-0.288616,'1'
-0.024662,-0.381866,0.281325,-0.560987,-0.079619,-0.054551,-0.556297,0.071427,'4'
-0.663352,0.08934,0.281325,-0.203108,-0.079619,-0.054551,-1.098217,-0.198605,'4'
-0.207145,1.597197,0.037804,-0.632563,-0.079619,-0.054551,-0.195017,-0.558648,'4'
-0.480869,-0.570348,0.524846,0.369498,-0.079619,-0.054551,-1.278857,-0.558648,'4'
-0.207145,-0.664589,0.281325,1.657863,-0.079619,-0.054551,-0.195017,0.251448,'4'
-0.480869,-1.889723,-0.205717,-0.274684,-0.079619,-0.054551,0.888823,0.521481,'4'
-0.024662,0.183581,-0.449238,-0.274684,-0.079619,-0.054551,0.527543,1.511599,'4'
-1.302042,-0.570348,0.524846,-0.203108,-0.079619,-0.054551,0.346903,1.331577,'4'
0.796511,0.654786,0.768367,-0.775715,-0.079619,-0.054551,0.708183,-0.288616,'1'
-0.937076,-0.099143,-0.205717,-0.990442,-0.079619,-0.054551,-0.556297,0.251448,'4'
-1.393283,1.125992,-0.327477,-0.918866,-0.079619,-0.054551,0.527543,-0.558648,'4'
-0.845835,-0.570348,-2.397405,0.655801,-0.079619,-0.054551,0.346903,-0.558648,'2'
-0.115903,0.749027,0.646607,-0.059957,-0.079619,-0.054551,-1.278857,-0.558648,'4'
-0.024662,0.654786,0.768367,-0.632563,-0.079619,-0.054551,0.346903,3.401824,'4'
-0.937076,0.654786,0.159565,-0.918866,-0.079619,-0.054551,-1.459498,4.661974,'1'
-0.115903,-0.004901,-1.545082,-0.274684,-0.079619,-0.054551,-2.001418,1.511599,'2'
0.431545,1.597197,-1.788603,0.798953,-0.079619,-0.054551,0.346903,0.521481,'2'
-2.579422,-3.020616,2.107732,0.727377,-0.079619,-0.054551,-0.195017,-0.648659,'4'
1.526443,-1.607,0.281325,-0.775715,-0.079619,-0.054551,0.527543,0.251448,'1'
-0.663352,-0.476107,-1.788603,0.51265,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.024662,0.749027,0.037804,-0.417836,-0.079619,-0.054551,0.346903,2.771749,'4'
-0.663352,2.539608,-0.814519,-0.990442,-0.079619,-0.054551,-0.195017,-0.558648,'4'
0.06658,0.654786,0.890128,-0.560987,-0.079619,-0.054551,-2.182058,3.671856,'4'
0.887753,0.277822,-2.032124,-0.918866,-0.079619,-0.054551,0.527543,-0.108594,'3'
-2.214456,-1.041553,-2.275645,-0.918866,-0.079619,-0.054551,0.527543,-0.558648,'3'
0.614028,0.183581,0.037804,0.011619,-0.079619,-0.054551,0.346903,-0.558648,'1'
1.161477,1.502956,0.646607,0.727377,-0.079619,-0.054551,-0.736937,-0.108594,'1'
-1.849491,-0.664589,-3.249728,-0.417836,-0.079619,-0.054551,-0.195017,-0.558648,'2'
-2.031974,-1.230036,-3.493249,-0.560987,-0.079619,-0.054551,-0.736937,-0.558648,'2'
-0.754593,-0.287625,0.037804,0.226347,-0.079619,-0.054551,0.708183,-0.558648,'1'
-1.302042,-0.099143,0.524846,-0.131533,-0.079619,-0.054551,-0.917577,3.491835,'4'
-0.937076,-0.75883,-1.545082,-0.560987,-0.079619,-0.054551,0.166263,-0.558648,'2'
-0.389628,-0.099143,-0.449238,-0.560987,-0.079619,-0.054551,-0.556297,-0.558648,'1'
1.708926,-0.476107,0.768367,2.445197,-0.079619,-0.054551,-5.614219,0.43147,'4'
0.70527,-0.75883,1.377169,-0.274684,-0.079619,-0.054551,-2.362698,-0.018584,'4'
-1.302042,-0.193384,1.133648,-0.560987,-0.079619,-0.054551,0.166263,-0.198605,'4'
0.340304,0.183581,0.403086,-1.062018,-0.079619,-0.054551,1.792023,-0.558648,'4'
0.614028,1.125992,0.768367,-0.632563,-0.079619,-0.054551,-1.098217,-0.558648,'4'
-0.207145,0.843268,-1.545082,0.154771,-0.079619,-0.054551,0.527543,0.251448,'2'
0.70527,0.843268,0.037804,-1.348321,-0.079619,-0.054551,0.888823,-0.558648,'1'
0.614028,-0.099143,0.890128,1.01368,-0.079619,-0.054551,-0.736937,-0.108594,'3'
-1.028318,-1.512759,0.524846,0.083195,-0.079619,-0.054551,-0.556297,1.331577,'4'
-0.115903,-0.664589,-0.692759,-0.203108,-0.079619,-0.054551,-0.375657,-0.558648,'4'
-0.663352,-0.853071,1.133648,-0.203108,-0.079619,-0.054551,0.346903,0.251448,'4'
0.431545,-0.099143,0.890128,-0.560987,-0.079619,-0.054551,-2.904618,-1.548766,'1'
0.249063,-0.287625,0.037804,-0.489412,-0.079619,-0.054551,0.527543,-0.288616,'1'
0.887753,0.654786,0.037804,-0.560987,-0.079619,-0.054551,0.166263,1.331577,'4'
-0.298386,-0.476107,-0.570998,0.154771,-0.079619,-0.054551,-0.917577,0.071427,'4'
-0.115903,0.183581,-0.083956,0.154771,-0.079619,-0.054551,-0.014377,0.791513,'4'
-0.845835,0.937509,-0.570998,-0.34626,-0.079619,-0.054551,0.346903,-0.558648,'4'
-1.849491,-0.193384,0.159565,-0.632563,-0.079619,-0.054551,-0.195017,1.421588,'4'
0.431545,-0.287625,-0.692759,-0.918866,-0.079619,-0.054551,-0.375657,-0.558648,'4'
-0.937076,-1.795482,-0.692759,-0.775715,-0.079619,-0.054551,-0.195017,-0.558648,'4'
-0.937076,-0.004901,1.985972,0.798953,-0.079619,-0.054551,1.069463,3.041781,'4'
-0.298386,1.031751,0.403086,-0.560987,-0.079619,-0.054551,-0.195017,-0.558648,'4'
0.06658,1.597197,-1.788603,-0.131533,-0.079619,-0.054551,0.708183,0.251448,'4'
1.070236,0.08934,-0.692759,-0.274684,-0.079619,-0.054551,-0.917577,0.251448,'4'
2.347616,0.372063,1.011888,-0.059957,-0.079619,-0.054551,0.166263,-0.558648,'4'
0.249063,-0.476107,-0.083956,-0.632563,-0.079619,-0.054551,-0.736937,1.69162,'4'
-2.214456,-3.303339,0.037804,-0.704139,-0.079619,-0.054551,0.527543,2.051663,'4'
0.157821,1.125992,0.403086,0.655801,-0.079619,-0.054551,0.527543,1.601609,'4'
0.431545,-1.607,0.646607,-0.704139,-0.079619,-0.054551,0.888823,-0.558648,'4'
0.157821,-0.004901,0.037804,-0.34626,-0.079619,-0.054551,0.527543,-0.558648,'4'
0.157821,1.125992,-1.05804,-0.560987,-0.079619,-0.054551,1.430743,-0.018584,'4'
1.161477,1.314474,0.403086,-1.062018,-0.079619,-0.054551,0.166263,-0.558648,'4'
0.70527,-0.099143,0.281325,-0.417836,-0.079619,-0.054551,-1.820778,-0.558648,'4'
-0.024662,-1.512759,0.037804,-0.131533,-0.079619,-0.054551,0.708183,-0.108594,'4'
0.522787,-2.172446,1.011888,0.083195,-0.079619,-0.054551,-0.917577,-0.198605,'4'
-1.484525,0.183581,0.403086,0.441074,-0.079619,-0.054551,0.527543,0.251448,'4'
-2.031974,-1.418518,-0.327477,-0.560987,-0.079619,-0.054551,-1.459498,0.43147,'4'
0.70527,-0.193384,-0.449238,-0.775715,-0.079619,-0.054551,-0.556297,-0.558648,'2'
1.252718,0.183581,1.255409,-0.34626,-0.079619,-0.054551,0.888823,2.321695,'1'
0.249063,0.372063,0.037804,-0.274684,-0.079619,-0.054551,-0.736937,0.791513,'1'
1.34396,-1.418518,-0.205717,-0.131533,-0.079619,-0.054551,0.166263,1.241566,'1'
0.796511,0.372063,-0.570998,-0.632563,-0.079619,-0.054551,-0.195017,4.031899,'1'
0.431545,0.749027,0.524846,-0.704139,-0.079619,-0.054551,0.527543,0.971534,'1'
0.522787,-0.004901,0.037804,-0.560987,-0.079619,-0.054551,0.346903,-0.108594,'1'
0.340304,-0.004901,0.037804,-0.489412,-0.079619,-0.054551,0.166263,-0.108594,'1'
0.340304,-0.004901,0.037804,0.011619,-0.079619,-0.054551,0.166263,-0.108594,'1'
0.522787,-0.004901,0.037804,-0.560987,-0.079619,-0.054551,0.166263,-0.108594,'1'
1.161477,-0.193384,0.037804,-1.133594,-0.079619,-0.054551,-0.375657,0.251448,'1'
-0.298386,-0.853071,1.49893,-1.062018,-0.079619,-0.054551,-0.195017,-0.198605,'4'
0.340304,0.183581,-0.205717,1.371559,-0.079619,-0.054551,-0.375657,-0.558648,'3'
-0.207145,-0.287625,0.037804,0.297922,-0.079619,-0.054551,-0.375657,1.421588,'1'
-0.845835,-0.570348,-0.449238,-0.990442,-0.079619,-0.054551,-0.556297,2.231684,'4'
-2.579422,1.691438,1.133648,-0.847291,-0.079619,-0.054551,-5.433579,-0.288616,'4'
-0.57211,-0.570348,-3.371489,-0.704139,-0.079619,-0.054551,-1.820778,-0.558648,'2'
-2.031974,-0.570348,-3.61501,-0.847291,-0.079619,-0.054551,-1.640138,-0.558648,'2'
0.157821,-1.607,-0.936279,-0.131533,-0.079619,-0.054551,0.708183,-0.558648,'2'
-0.115903,-0.664589,-0.936279,-0.560987,-0.079619,-0.054551,0.708183,-0.558648,'2'
-0.845835,0.277822,0.646607,-0.34626,-0.079619,-0.054551,-0.375657,0.251448,'4'
-1.393283,-1.135794,-2.762686,0.870529,-0.079619,-0.054551,-0.014377,1.061545,'2'
-0.663352,1.597197,-1.545082,-0.632563,-0.079619,-0.054551,1.250103,-0.558648,'2'
-1.028318,-1.041553,1.49893,-0.059957,-0.079619,-0.054551,-3.627178,-0.558648,'1'
0.157821,0.654786,-1.1798,-0.489412,-0.079619,-0.054551,-0.375657,0.251448,'2'
-1.575766,-0.287625,0.524846,-0.489412,-0.079619,-0.054551,0.527543,1.061545,'1'
-0.298386,-0.75883,0.281325,-0.489412,-0.079619,-0.054551,-0.375657,-0.108594,'1'
-0.207145,0.843268,0.159565,-0.34626,-0.079619,-0.054551,0.708183,0.881523,'4'
-0.115903,1.220233,-1.545082,0.655801,-0.079619,-0.054551,-0.195017,-0.558648,'2'
0.70527,-0.664589,1.985972,2.516772,-0.079619,-0.054551,-0.195017,-1.278734,'3'
-1.758249,-2.832134,2.594774,0.011619,-0.079619,-0.054551,-0.195017,-0.288616,'3'
1.708926,1.597197,0.281325,-0.632563,-0.079619,-0.054551,-0.556297,3.401824,'4'
-1.028318,0.183581,-1.423321,-0.203108,-0.079619,-0.054551,-0.014377,-0.558648,'2'
0.06658,0.560545,0.646607,0.226347,-0.079619,-0.054551,0.166263,1.331577,'4'
-1.302042,-1.041553,-0.205717,-0.274684,-0.079619,-0.054551,0.888823,-0.558648,'1'
0.978994,1.502956,-1.05804,0.297922,-0.079619,-0.054551,0.708183,-0.558648,'4'
0.978994,-1.041553,0.890128,-0.704139,-0.079619,-0.054551,0.166263,-0.558648,'4'
-0.754593,-0.853071,1.742451,-0.704139,-0.079619,-0.054551,-0.917577,-0.558648,'1'
0.340304,1.031751,0.524846,-0.34626,-0.079619,-0.054551,0.346903,-0.558648,'1'
-0.57211,-1.230036,1.133648,-0.274684,-0.079619,-0.054551,1.069463,4.571963,'1'
-0.389628,-1.889723,-1.1798,0.441074,-0.079619,-0.054551,0.346903,-0.558648,'2'
-0.57211,0.08934,0.524846,-0.918866,-0.079619,-0.054551,0.888823,-0.558648,'1'
-2.214456,-1.795482,-0.570998,-1.849352,-0.079619,-0.054551,-1.278857,0.251448,'1'
-2.031974,-0.004901,-0.692759,0.441074,-0.079619,-0.054551,-1.820778,-0.558648,'1'
-0.845835,-1.324277,0.524846,1.299984,-0.079619,-0.054551,-0.375657,-0.198605,'1'
1.252718,0.560545,0.403086,0.870529,-0.079619,-0.054551,0.708183,0.071427,'3'
0.06658,-2.926375,-1.666842,0.51265,-0.079619,-0.054551,-1.098217,0.701502,'4'
-0.024662,-0.099143,-0.083956,-0.489412,-0.079619,-0.054551,0.166263,-0.198605,'4'
0.70527,-0.947312,0.159565,-0.704139,-0.079619,-0.054551,-0.195017,3.221802,'4'
-0.57211,-0.853071,1.255409,-0.632563,-0.079619,-0.054551,-0.014377,2.95177,'4'
-0.57211,0.749027,0.281325,-0.704139,-0.079619,-0.054551,0.888823,-0.198605,'4'
-1.484525,0.277822,-1.545082,-0.560987,-0.079619,-0.054551,-0.736937,0.251448,'2'
1.435201,1.502956,-0.205717,-0.417836,-0.079619,-0.054551,0.346903,-0.288616,'1'
-1.484525,-0.75883,-2.397405,-0.632563,-0.079619,-0.054551,0.346903,-0.558648,'2'
-0.298386,1.597197,-0.205717,-0.704139,-0.079619,-0.054551,-0.375657,0.251448,'4'
0.06658,-0.381866,-0.570998,0.798953,-0.079619,-0.054551,-0.736937,0.701502,'1'
0.249063,0.08934,-0.570998,-0.274684,-0.079619,-0.054551,0.527543,-0.288616,'1'
1.34396,-0.570348,-0.449238,-0.704139,-0.079619,-0.054551,0.346903,-0.558648,'1'
0.249063,-0.287625,0.159565,-0.560987,-0.079619,-0.054551,0.346903,-0.558648,'1'
1.070236,0.277822,-0.449238,-0.34626,-0.079619,-0.054551,-0.556297,-0.558648,'1'
-0.754593,-0.099143,-0.205717,-0.417836,-0.079619,-0.054551,0.527543,-0.198605,'1'
0.157821,-0.004901,0.159565,-0.131533,-0.079619,-0.054551,-0.014377,-0.558648,'1'
1.070236,-0.004901,-0.205717,1.156832,-0.079619,-0.054551,0.346903,-0.558648,'1'
0.887753,-1.230036,-0.083956,1.228408,-0.079619,-0.054551,0.527543,-0.558648,'1'
1.252718,0.372063,-0.083956,1.299984,-0.079619,-0.054551,0.527543,-0.558648,'1'
0.157821,0.277822,0.159565,-0.918866,-0.079619,-0.054551,0.166263,0.43147,'4'
-0.207145,-0.75883,0.646607,-0.775715,-0.079619,-0.054551,0.346903,-0.558648,'4'
1.435201,-0.476107,-0.327477,-1.062018,-0.079619,-0.054551,0.166263,-0.558648,'1'
0.431545,-0.287625,0.281325,0.584226,-0.079619,-0.054551,0.346903,1.421588,'1'
0.614028,-0.004901,0.524846,0.51265,-0.079619,-0.054551,0.888823,1.061545,'1'
0.70527,2.916572,-0.692759,-0.059957,-0.079619,-0.054551,0.166263,-0.558648,'4'
0.978994,0.277822,1.49893,-0.417836,-0.079619,-0.054551,-0.014377,1.241566,'4'
1.435201,0.937509,0.768367,-1.133594,-0.079619,-0.054551,0.346903,0.43147,'4'
0.614028,1.785679,0.646607,-0.775715,-0.079619,-0.054551,1.250103,0.43147,'4'
-0.57211,1.031751,1.742451,-0.847291,-0.079619,-0.054551,-0.195017,0.43147,'4'
-0.024662,-0.947312,-0.083956,-0.775715,-0.079619,-0.054551,-0.195017,1.69162,'4'
-1.302042,-2.926375,0.159565,-0.918866,-0.079619,-0.054551,0.166263,4.21192,'4'
-0.480869,0.183581,1.011888,-0.632563,-0.079619,-0.054551,0.166263,-0.558648,'1'
0.614028,0.654786,0.524846,1.01368,-0.079619,-0.054551,0.527543,-0.558648,'1'
-1.484525,-1.607,0.768367,-0.775715,-0.079619,-0.054551,-0.014377,-0.558648,'1'
-0.845835,-0.570348,-0.083956,-0.489412,-0.079619,-0.054551,-1.098217,-0.558648,'1'
-1.302042,-1.135794,1.377169,0.011619,-0.079619,-0.054551,0.888823,-0.558648,'1'
-0.024662,0.749027,0.890128,-0.489412,-0.079619,-0.054551,-1.098217,3.221802,'1'
-1.393283,-1.512759,0.159565,-0.560987,-0.079619,-0.054551,-0.375657,0.521481,'1'
-1.758249,-1.983964,-0.083956,-0.847291,-0.079619,-0.054551,-0.014377,-0.018584,'1'
-0.57211,-0.193384,0.768367,-0.059957,-0.079619,-0.054551,1.250103,0.881523,'1'
-0.298386,0.560545,0.037804,-0.704139,-0.079619,-0.054551,1.430743,-0.558648,'1'
-0.298386,0.654786,0.037804,-0.704139,-0.079619,-0.054551,1.792023,-0.558648,'1'
-0.663352,0.749027,0.281325,-0.775715,-0.079619,-0.054551,-0.195017,-0.558648,'1'
0.978994,0.654786,0.037804,-0.918866,-0.079619,-0.054551,0.346903,-0.558648,'1'
0.70527,1.974161,0.037804,-0.990442,-0.079619,-0.054551,0.166263,-0.558648,'1'
-0.024662,-0.193384,0.281325,-0.990442,-0.079619,-0.054551,0.166263,-0.288616,'4'
0.887753,-1.795482,1.49893,-0.274684,-0.079619,-0.054551,-0.195017,-0.108594,'4'
0.431545,0.08934,1.011888,-0.34626,-0.079619,-0.054551,-0.556297,-0.558648,'4'
-0.57211,-0.570348,0.281325,-0.632563,-0.079619,-0.054551,-0.375657,2.681738,'4'
-0.207145,-1.135794,-0.083956,-0.489412,-0.079619,-0.054551,0.527543,3.761867,'4'
0.522787,0.277822,0.403086,-0.34626,-0.079619,-0.054551,-0.917577,-0.558648,'4'
-0.298386,0.08934,-0.205717,0.083195,-0.079619,-0.054551,0.346903,-0.558648,'1'
-2.031974,-2.078205,0.281325,-0.632563,-0.079619,-0.054551,-0.917577,-0.558648,'1'
0.157821,-0.193384,0.403086,-0.560987,-0.079619,-0.054551,-2.723978,-0.558648,'1'
-0.480869,-1.041553,0.403086,-0.632563,-0.079619,-0.054551,0.166263,-0.558648,'1'
-0.480869,-0.287625,2.960055,-0.34626,-0.079619,-0.054551,-0.375657,-0.558648,'1'
-0.754593,-0.287625,2.960055,-0.632563,-0.079619,-0.054551,0.166263,-0.558648,'1'
1.435201,0.560545,0.281325,0.083195,-0.079619,-0.054551,-0.195017,-0.558648,'1'
0.614028,-0.476107,-0.327477,0.083195,-0.079619,-0.054551,-1.098217,1.151556,'1'
-0.663352,-0.381866,-0.083956,-0.918866,-0.079619,-0.054551,0.346903,0.971534,'1'
0.70527,-0.853071,-1.423321,1.514711,-0.079619,-0.054551,-0.014377,4.932006,'2'
1.070236,-0.004901,-1.1798,1.944166,-0.079619,-0.054551,-0.375657,2.501717,'2'
0.157821,-0.947312,-0.205717,-0.775715,-0.079619,-0.054551,0.527543,-0.288616,'4'
0.522787,-0.287625,0.159565,0.226347,-0.079619,-0.054551,0.888823,0.881523,'3'
1.34396,1.125992,0.403086,-0.274684,-0.079619,-0.054551,0.708183,-0.108594,'1'
-1.302042,-0.193384,0.281325,-0.990442,-0.079619,-0.054551,-0.014377,-0.108594,'1'
0.887753,-1.135794,0.037804,-0.059957,-0.079619,-0.054551,0.708183,-0.288616,'1'
-0.207145,2.633849,0.037804,-0.059957,-0.079619,-0.054551,1.611383,-0.558648,'1'
0.06658,-0.381866,0.037804,-0.131533,-0.079619,-0.054551,-0.195017,-0.558648,'1'
